Description,Total_Sales_Dollars,ProfitMargin
Buena Vista Ch Napa Vly Cab,2924.35,15.521739873818108
Buenas Tempranillo,252.77,33.75796178343949
Buglioni L'Amarone,4289.22,28.301649250912753
Buil & Gine Montsant 17X1,2077.29,80.9155197396608
Bully Boy White Rum,335.88,20.65023222579493
Bully Hill Goat Wh Semi-Dry,9643.8,36.49204670358157
Bully Hill NY Rsl,155.88,32.409545804464976
Bunraku Nihonjin No Wasuremo,1230.01,14.960040975276623
Buoncristiani Family Chard,1835.49,67.10851053397185
Buoncristiani Family Red OPC,1139.77,66.04578116637568
Buried Cane Cab Svgn,6978.23,39.28431708327182
Buried Cane Chard,4859.17,51.170878977273894
Bushmills 16 Yr Old Irish W,2045.6899999999998,18.144977978090516
Bushmills 21 Year Old Irish,3119.7,16.070455492515304
Butterfly Kiss Chard,1076.4,35.451505016722415
Butterfly Kiss Pnt Grigio,107.64,32.77591973244147
Byron Pnt Nr Nielson Vyd SMV,575.8199999999999,31.978743357299148
Byrrh Apertif,689.56,52.01287777713324
C K Mondavi Svgn Bl Cal,71.94,38.4487072560467
C K Mondavi Wh Znfdl,153.8,38.04941482444734
C Krug Chard,902.54,16.96766902297959
C Krug RSV Generations Napa,513.9,16.263864565090483
C Krug Svgn Bl Napa,9075.53,33.36455281399544
C Monaci Kreos Rosato,395.78,66.20344635908837
C Y Toro Carmenere Terrunyo,175.92,91.77467030468395
C Y Toro Casa Diablo Chard,7148.72,48.54435479358543
C Y Toro Diablo Red,11.99,33.778148457047536
C Y Toro Don Melchr Cab Svgn,8250.97,4.976263396909677
C Y Toro Frontera Carmenere,9385.73,37.769358377025554
C Y Toro Frontera Pnt Grigio,9999.47,39.60259893774369
C Y Toro Frontera Shiraz,6523.13,34.5136460564177
C&P Breton Chinon St Louand,1024.59,3.7273445963751297
C'est La Vie Syrah-Grenache,27.98,32.4517512508935
CC Ranch Cab Svgn CC Ranch,1994.81,29.35668058612098
Ca'Momi Bianco di Napa,3763.66,63.992496665479884
Ca'Momi Chard Rsv Napa,4408.53,17.652369383898943
Ca'Momi Pinot Noir Napa Vall,9584.619999999999,48.77418197069888
Cabreo Il Borgo Toscana,764.83,77.08510387929344
Cabreo La Pietra White,1253.58,87.98959779192394
Cabrito Blanco,1043.42,48.89881351708804
Cadaretta Svgn Bl Semillon C,275.88,31.970421922575028
Cade Svgn Bl Napa Cuvee,1469.54,2.69608176708357
Caffo Amaretto Liqueur,9515.08,75.34681789328098
Caffo Grappa Italiana,373.83,26.964128079608386
Caffo Vecchio Amaro del Capo,4815.8099999999995,82.41043562765142
Cakebread Benchland Cab Svgn,7599.24,71.15922118527642
Cakebread Chard Rsv,2969.46,14.067204138126133
Cakebread Clrs Cab Svgn 11,779.94,44.809857168500145
Cakebread Dancing Bear Cab S,3909.66,71.16373290772088
Cakebread Vine Hill Cab,1699.83,52.30581881717583
Calaches Lanessan Haut-Medoc,1196.37,80.561197622809
Calandray RSV Cotes Roussiln,215.88,35.07504168982768
Calera Ctrl Coast Chard,5301.33,21.90978490303377
Calera Ctrl Coast Pnt Nr,3221.8399999999997,12.353189481786792
Calera Mills Vyd Pnt Nr,5075.23,43.300500666964844
Calera Mt Harlan Chard,1784.55,63.80936370513576
Calera Ryan Vyd Pnt Nr,719.88,41.79029838306384
Calera Selleck Vyd Pnt Nr,2687.72,28.730671349694152
Calera de Villiers Pnt Nr,989.82,96.56402174132671
Calico Jack Cherry Rum,203.88,28.54620364920541
Callia Alta Malbec,9461.46,40.514466054921755
Callia Alta Pnt Grigio,4728.74,37.101215122844565
Calling All Angels Chard,9963.53,36.096142632179564
Calma Rioja,255.84,50.65666041275798
Calmel & Joseph CdRoussillon,3973.16,56.59877779903151
Calmel & Joseph Chard,2432.69,54.28147441720893
Calmel & Joseph Terra Larzac,2478.7599999999998,8.434862592586596
Calumet Farm Bourbon VAP,7199.41,75.33756238358421
Cambas Mavrodafne of Patras,5001.15,30.88709596792737
Cambas Nemea RSV Attica Rd,179.88,67.54503002001334
Cambria Katherine Vyd Chard,1710.93,33.152145324472656
Cambridge & Sunset Pnt Nr,6808.1,31.18197441283178
Cambridge Chard Carneros,1743.04,84.39966954286763
Cambrige Meritage Napa Vly,1282.4399999999998,96.8606718442968
Camelot Merlot,98.91,20.149630977656464
Cameron Hughes Cam Col Cab S,9603.24,67.14608819523411
Cameron Hughes Cam Coll Char,297.79,63.410457033479986
Camigiliano Brunello Di Mont,3079.23,27.763759121598593
Camila Malbec,234.96,66.24106230847804
Camp Cab Svgn Sonoma County,1167.27,16.111953532601706
Camp Chard Sonoma Cnty,1387.0,27.498197548666187
Camp Meeting Ridge Chard,2321.73,12.284374152033184
Camp Meeting Ridge Pnt Nr,650.93,90.14794217504186
Camp Merlot Sonoma Cnty,575.64,34.64665415884927
Campus Oaks Old Vines Znfdl,2574.16,32.52167697423625
Camus Elegance XO,5329.59,96.27626140097081
Camus Extra Elegance,8839.74,83.03185387805523
Canadian Club Sherry Cask,413.82,25.358851674641148
Canaletto Mntplcno Abruzzo,4111.21,31.647860362277765
Canaletto Pnt Grigio Venezie,561.37,87.91171598054758
Canaletto Pnt Nr Pavia,359.64,31.931931931931935
Candia Vyds Classic Cab Svgn,7092.93,31.15820965383841
Candia Vyds Diamond,7345.1,34.4239016487182
Candia Vyds Noiret Vault RSV,6640.57,30.010225025863736
Candoni Moscato,362.25,17.846790890269144
Candor Znfdl,167.88,35.45389563974267
Canella Bellini Cocktail Vnz,4442.58,29.927204462271924
Canella Bellini Fusion,9320.44,23.91764766470253
Canella Prosecco,4311.360000000001,32.97706524159431
Canella Prosecco Di Conegli,9224.66,37.14846942868355
Cantele Chard Salento,350.72999999999996,52.1597810281413
Cantele Primitivo Salento,671.52,31.95139385275196
Cantele Salice Salentino Rsv,9190.06,42.73584720883215
Cantina Gabriele Dolc White,808.75,89.55425038639876
Cantine Cantena Fiano Avelno,322.83,3.280364278412779
Cantine Cantena Taurasi,359.88,31.04368122707569
Cantine Maschio Sparkling Ro,568.5,18.21635883905013
Canyon Oaks Cab Svgn Cal,7689.9,30.62235843152089
Canyon Oaks Merlot Cal,5776.0599999999995,32.06285723804578
Canyon Oaks Pink Moscato,71.88,33.72287145242069
Canyon Oaks Wh Znfdl Cal,569.05,32.68781302170283
Canyon Oaks Znfdl Cal,143.76,31.051752921535886
Canyon Rd Merlot,8207.869999999999,35.453656064240775
Canyon Rd Merlot Cal,5719.26,33.40292275574113
Canyon Rd Moscato,3602.08,37.12632701106027
Canyon Rd Svgn Bl,4536.13,32.43249201411776
Canyon Rd Wh Znfdl,5548.9,34.053636379061146
Caol Ila 17 Yr Single Malt,1799.85,23.660305025418783
Cape Indaba Chard S Africa,5071.53,38.89891216260181
Cape Mentelle Sem/Svgn Bl,715.34,24.872088796935714
Capel Premium Pisco,1986.58,25.47745371442378
Caposaldo Moscato,167.88,32.45175125089349
Caposaldo Pnt Grigio Veneto,152.82999999999998,53.28142380422691
Caposaldo Prosecco Brut,9137.04,34.318116151401334
Caposaldo Sweet Moscato,569.62,11.351427267301002
Capostrano Montepulciano Abr,798.1,51.26926450319509
Cappelletti Apertivoch,459.77,59.13608978402245
Caprai Montefalco Passito 06,3518.8999999999996,80.34840433089886
Caprai Montefalco Rosso 09,813.3199999999999,22.392170363448567
Capri Natura Limoncello,3807.01,12.655863788117195
Capt Morgan Lime Bite Rum,827.56,41.29591951291181
Capt Morgan Parrot Bay Mango,1034.31,25.350233488992657
Capt Morgan ParrotBay Pineap,764.24,53.74275231563095
Capt Morgan ParrotBayPassion,29.98,25.350233488992668
Capt Morgan Tattoo,1322.37,26.317898923901783
Cardamaro Vino Amaro,5836.089999999999,36.92900554994868
Cardinale Cab Svgn Napa Vly,1124.95,48.38881728076803
Caribou Crossing Canadian,7398.52,24.860782967404287
Carlo Rossi Blush Calif,4291.87,27.096592874282578
Carlo Rossi Chianti Cal,1016.13,7.830493907149575
Carlo Rossi Moscato Sangria,1334.1100000000001,29.118288596892317
Carlo Rossi RSV Cab Svgn Cal,4297.23,26.17777738226552
Carlo Rossi RSV Chard Cal,847.3,29.90304595760449
Carlo Rossi RSV Merlot Cal,1822.82,23.193960705502935
Carlo Rossi RSV Wh Znfdl Cal,1642.9499999999998,27.825038604995616
Carlo Rossi Red Sangria Cal,3867.42,35.91076221356874
Carlo Rossi Sweet Red,1436.01,33.04687472821344
Carmel Road Chard Liberated,191.76,35.04380475594493
Carmel Road Pnt Gris,111.48,31.001076426264802
Carmel Road The Barrymore PG,842.49,19.051858182292964
Carnaval Red Moscato Sparklg,175.84,51.000909918107375
Carol Shelton Rocky Rsv Znfd,782.76,22.045071286218008
Carol Shelton Wild Thing Zin,134.9,22.075611564121573
Carolans Irish Cr Gift Set,7569.41,45.420316775019444
Carpene Malvolti Sprklg Rose,6666.66,25.047175047175042
Carpineto Brunello Montalci,5813.97,37.30170606315479
Carpineto Cab Svgn Farnito,4657.48,64.91278545479528
Carpineto Molin Vecchio,479.79999999999995,33.34722801167152
Carpineto Montepulciano 11,2247.35,3.502347208934969
Carstairs White Seal,5118.0599999999995,26.347092452999764
Cartlidge & Browne Cab Svgn,167.88,33.30950679056469
Cartlidge & Browne Pnt Nr,5115.0,23.473704789833818
Casa E Mirafiori Barb d'Alba,972.63,79.85256469572191
Casa Ferreirinha Esteva Doro,9411.18,41.284514800481986
Casa Ferreirinha Papas Figos,509.66,30.353569046030692
Casa Julia Merlot Rapel,215.82,55.24047817625799
Casa Julia Svgn Bl Manta,2763.16,32.14761360181821
Casa Lapostolle Merlot,1480.86,24.17108977215941
Casa Lapostolle Svgn Bl,4695.6,40.84419456512481
Casa Liliana Good Chard,582.47,95.36456813226432
Casa Liliana Good Merlot,142.87,81.82963533282003
Casa Noble Repsdo La Carreta,695.88,25.366442490084495
Casa Noble Sngl Barrel Anejo,1169.91,25.925071159319952
Casa Silva Los Lingues Cab S,9961.77,63.06680439319518
Casa Silva Svgn Gris,2302.6,7.409015895075129
Casal Garcia Duoro Red,231.71,18.89862327909887
Casalini Monteplciano D'Abrz,1090.44,31.47353361945637
Casalini Pnt Grigio,6535.65,36.019370682334575
Casas Del Bosque Sauv Bl,740.6,22.938158250067513
Casoni Limoncello di Sorento,833.99,48.56053429897241
Castano Yecla Monastrell Red,8343.93,51.224423023683094
CastelGiocondo 10 Brun Montl,4883.26,23.919676609478103
Castellani Biagio Chianti,5650.96,44.071095884593056
Castello Banfi Belnero Prop,8887.39,31.46953154975758
Castello Banfi Brun Montalcn,8832.11,59.5793077758316
Castello Banfi Excelsus,655.9,3.2459216343954815
Castello Di Ama Chianti,3107.1600000000003,89.61141363817762
Castello Di Cacchiano Chiant,799.8000000000001,80.0
Castello Montauto Vernaccia,3092.56,76.64847246294333
Castello d Cacchiano Chianti,2207.04,41.23531970421922
Castello del Poggio Rosato,714.21,31.196706850926205
Castello di Bossi Chianti Cl,6380.01,2.6647293656279567
Castello di Meleto Chianti,2976.2799999999997,81.31627400647788
Castillo Monastrell Red,2448.25,20.261411212090277
Castillo Spiced Rum,3674.57,81.25331671460879
Castle Rock Pnt Nr Cal Cuvee,1879.29,32.71820740811689
Cataldi Madonna Malandrino,782.42,84.96331893356509
Catalpa Cab Svgn,2812.41,40.87064119385153
Catalpa Chard,7910.74,35.760244932838134
Catalpa Malbec,9269.79,39.6038097950439
Catena Alta Historic Rows CS,5530.71,6.865845433949702
Catena Historic Rows Chard,5516.08,11.37691984162667
Catena Malbec Mendoza,107.88,31.92436040044494
Catena Vista Flores Malbec,5889.79,28.921914024099326
Catena Zapata Nicasia Vyd,719.92,74.48883209245471
Catskill Defiant Rye,4027.0,62.59423888750931
Catskill Fearless Whiskey,3861.11,74.26076957144447
Catskill Most Righteous Brbn,5310.15,78.01568693916369
Catskill Otay,2655.22,58.81697185167331
Catskill Wicked White Whisky,2553.8199999999997,88.91072980867877
Cavas Hill 1887 Brut Cava,1724.74,10.449111170379306
Cave de Tain St Joseph Red,2041.55,85.2597291273787
Cave de Tain Syrah,503.64,31.52251608291637
Cavit Alta Luna Phases Rosso,1318.68,85.94351927685263
Cavit Chard,188.79,50.548228190052434
Cavit Pinot Grigio Del Vene,239.52,33.26653306613226
Cavit Pinot Noir Bottega Vi,359.76,32.88859239492995
Cavit Select Red Blend,647.28,89.40952910641454
Cazadores Anejo Tequila,389.87,59.81737502244337
Cecchi Cern Chianti Clsc RSV,8157.419999999999,25.0346310475616
Cecchi Chianti Clsc Rsv Fami,1891.3799999999999,26.339498144212172
Cecchi Coevo Wood,4859.18,83.93638432821999
Cecchi La Mora Morellino,5129.64,37.47338994549326
Cecchi Litorale Vermentino,4416.95,20.36563692140504
Cecchi Natio Organic Chianti,735.08,98.57974642215812
Cecchi Nobile Montepulciano,7202.0,35.39433490697029
Celani Family Cab Svgn,311.96,31.0296191819464
Celani Family Chard,610.87,64.58002520994647
Cella Lambrusco,71.94,35.446205170975816
Cellar No 8 Pnt Nr,8085.28,46.93022381414125
Cellier des Dauphines CdR,95.88,33.79224030037547
Celtic Honey Liqueur,659.6999999999999,65.93906321055026
Cenyth Sonoma Red,2049.62,52.530225114899345
Cepa 21 Ribera Duero 06 Tnto,6746.25,35.07504168982768
Cercius CdR Vielles V Rouge,429.69,16.139542460843856
Ceretto Arneis Blange Lange,742.63,35.81729798149819
Cesari Bardolino Chiaretto,4394.5,83.9897599271817
Cesari Jema Corvina Veronese,3292.11,22.144764300099336
Cesari Recioto Valpolicella,1279.68,35.483870967741936
Cesari Sangioves Romagna RS,4945.34,28.60834644331836
Cesari Valpo Classico,989.34,73.60967918005943
Ch Alie d'Argent Mout-Rth 12,2969.73,62.20868563808831
Ch Alter Ego 10 Brdx,2249.82,88.81377176840813
Ch Angelus 09 St Emilion,5099.83,57.430737887341344
Ch Angelus 10,6935.83,31.505674158680364
Ch Angelus 10 Brdx,3239.94,32.432082075593996
Ch Angelus 11 Brdx,2799.9,32.4333011893282
Ch Angelus 12 St Emilion,5585.860000000001,70.84567103364567
Ch Angelus Saint Emilion,2929.9,34.639407488310184
Ch Beaucastel Chtnf Pap,9799.02,27.891156462585037
Ch Beaucastel Coud Rouge,9303.18,31.888881006279572
Ch Beaulieu Lalande de Pomer,5572.719999999999,25.83872866391996
Ch Beaulieu Rose Cote d Prov,575.04,34.557595993322195
Ch Beausejour Pentimento,575.76,38.89120466861192
Ch Behere Courtin Pauillac,2654.55,93.91233919120002
Ch Bellevue Lussac St Emili,3342.48,25.75572628706829
Ch Bellevue Mondotte 10 Brdx,1559.97,31.973691801765412
Ch Bellevue St-Emil 09 Gr Cr,1819.74,69.23076923076924
Ch Bellevue-Mondotte 11 Emil,1889.91,35.06357445592648
Ch Bernadotte 10 Haut Medoc,1539.56,57.633728684386014
Ch Bernadotte Haut-Medoc 11,1074.57,77.49797593455988
Ch Bois du Fil Brdx,179.88,34.2228152101401
Ch Bonnet Red,7606.64,28.382571016901036
Ch Boston Margaux,6454.87,10.547230230817965
Ch Bouscaut Rouge 11 GCG,1609.54,64.01953353131951
Ch Boyd Cantenac Margaux,4179.62,70.96003942942181
Ch Branaire Ducru 10 Brdx,5417.57,95.28589386016239
Ch Brane Cantenac Margaux 11,649.9,41.560240036928754
Ch Brane-Cantenac Margaux 01,8579.22,27.574534747914143
Ch Brannon 12 Pessac-Leognan,1709.8100000000002,51.199256057690626
Ch Bruni Brdx Superieur,5462.1900000000005,89.10931329741368
Ch Calon 12 Segur St-Estphe,5015.429999999999,58.864544017163034
Ch Canon Saint Emilion,1689.8700000000001,47.31547397137059
Ch Canon St Emilion Gr Cr 11,1396.89,87.46071630550722
Ch Cantegril Sauternes 11,449.74999999999994,70.0633685380767
Ch Cantemerie 12 Haut-Medoc,2172.4700000000003,98.71666812430091
Ch Cantenac Brown Margaux 11,1799.7,82.10368394732455
Ch Capbern Gasqueton St Este,6000.929999999999,1.837548513313762
Ch Castel Maures 15 Rose Cuv,9147.97,32.37275592289875
Ch Certan De May de Certan,1259.93,62.15662774916068
Ch Chantelune Margaux,4199.16,88.40482382190724
Ch Cheval Bl 12 St-Emilion,4439.94,35.06533872079352
Ch Cheval Blanc St Emil 11,8099.91,31.507016744630494
Ch Clerc Milon 10,3023.7599999999998,91.49634891658067
Ch Clerc Milon 12 Pauillac,629.91,85.56936705243606
Ch Clerc Milon Pauillac 11,1747.77,97.00132168420329
Ch Clinet 10 Brdx,1574.93,52.382010629043826
Ch Clos Fourtet 10 Brdx,533.97,35.485139614585094
Ch Clos Fourtet 12 St-Emilin,5499.45,86.57665766576658
Ch Clos d'Estournel 11 Est,1799.92,42.05298013245034
Ch Corconnac Svgn Bl,5661.639999999999,87.73217654248593
Ch Cos D'Estournel 10,7517.79,36.0822794996934
Ch Cos d'Estournel 10,2699.94,42.92280569197835
Ch Cos d'Estournel St-Est 12,2969.8500000000004,36.072865632944435
Ch Coufran Haut Medoc 10,689.77,62.81514127897705
Ch Coutet Sauternes-Barsc 10,874.9300000000001,71.04339775753489
Ch Croix de Jaugue St Emilio,6589.53,34.64981569246973
Ch D'Issan 10 Brdx,5543.5599999999995,92.6211676251362
Ch Deux Rocs Premices Red,1948.5,20.554272517321014
Ch Doisy Daene Gr Vin Sec 10,1101.62,58.715346489715145
Ch Doisy Daene Sauternes 10,961.8699999999999,42.44232588603449
Ch Doisy-Daene Sauternes 11,419.86,85.61663411613395
Ch Donjon Minervois Rose,1279.2,89.99999999999999
Ch Ducru Beaucaillau St-Juli,3233.79,44.17077175697865
Ch Ducru Beaucaillou 11 Jul,1499.9,80.26268417894526
Ch Ducru Beaucaillou 12 St J,3564.7700000000004,65.89962325760148
Ch Ducru Beaucallou 10,7199.82,81.72523757538383
Ch Dupray St-Emilion,2098.95,51.59865647109269
Ch Floreal Laguens Brdx,3761.3,80.88161008162072
Ch Fonroque St Emilion 10,103.98,67.53221773417964
Ch Fontenil Fronsac 10,899.8,62.579462102689476
Ch Fougere La Noble Rouge,4550.42,57.77554599355664
Ch Fugue de Nenin 09,173.94,54.949982752673336
Ch Fuisse Pouilly Fuisse 12,1399.72,97.55379647358043
Ch Fuisse Pouilly Fuisse Les,809.85,72.4171142804223
Ch Fuisse Pouilly Fuisse Tet,6010.33,92.1538418023636
Ch Gassier Pas du Moine Vict,8851.15,24.9080627941002
Ch Giscours 10,1393.83,92.20851897290201
Ch Giscours Margaux 06,1924.45,70.90493387721169
Ch Giscours Margaux 07,1799.7,18.319164305161976
Ch Giscours Margaux 11 Gr Cr,1023.84,79.4401468979528
Ch Gloria St Julien 12,1907.47,85.20343701342617
Ch Godeau St Emilion 10 Cru,125.97,77.16916726204651
Ch Grand Leoville 10 Brdx,8459.82,40.34293873864928
Ch Grand Puy-Lacoste 12 Paul,1349.82,96.32099094694107
Ch Graves de Pez St Estephe,4738.42,94.83372094495634
Ch Gruaud Larose 11 St Julin,2719.66,77.83950935043352
Ch Guiraud Sauternes 10,2855.66,63.73727964813738
Ch Haut Bages Liberal Paulic,741.86,85.32472434151997
Ch Haut Bailey 10 Brdx,1979.91,77.01107626104216
Ch Haut Bailly Pessac-Leogan,1623.8600000000001,85.22224822336901
Ch Haut Beausejour 11 Esteph,809.6999999999999,93.33456835865135
Ch Haut Branda Brdx Rouge,298.73,25.765741639607683
Ch Haut Brion Pessac-Leognan,2279.97,31.972789115646254
Ch Haut Gravet Saint-Emillon,7798.05,98.33484012028649
Ch Haut Marbuzet St Estephe,1080.77,83.16755646437262
Ch Haut Piquat 09,626.67,95.84789442609349
Ch Haut-Bailly 09 Pessac Brd,2526.8100000000004,96.58225193029946
Ch Haut-Bailly 10,4759.72,61.38932542250384
Ch Haut-Brion Pessac 09 Brdx,3599.96,49.32443693818821
Ch Haut-BrionPessac-Leo Gr C,299.99,35.484516150538354
Ch Haut-Robert 10,3494.82,90.0750253231926
Ch Hermitage Mazeyres Pomerl,332.91,13.41804091195819
Ch Hyot Castillon Brdx,629.82,92.38830141945319
Ch Jean De Gue Lalande 10,386.91,62.21343464888476
Ch Jean de Gue Lalande de Po,3759.06,74.96608194601842
Ch Julien Royalty Red,63.48,34.97164461247637
Ch L'Eglise Clinet 10,2096.97,31.973275726405237
Ch L'Englise Clinet St Emiln,947.94,35.06551047534655
Ch La Bouree Castillion Brdx,2216.7999999999997,64.50424034644533
Ch La Cardone Medoc 09,2858.5699999999997,84.2998422288067
Ch La Croix Lartigue 09,3937.9900000000002,99.36134931779918
